Gender,title
1,RT @AlArabiya_Eng: #NickiMinaj becomes college benefactor through Twitter https://t.co/vy3U9rMs9r https://t.co/ZuAMtNCSVe
1,I really like this guide from @Bodybuildingcom on building muscle in #collegelife! https://t.co/NeCzjnvhRE https://t.co/e66wyNeOtO
1,"RT @mytobanews: Red River College to Expand Nursing Program

https://t.co/NA3ieSHvTT"
1,"Don’t Judge a #Nursing College by How It Files Its Tax Return #JNE
https://t.co/a3snGU0dZ9"
1,"Congratulations to Dr. Michael A. Baston, Esq., '94 who has been named President of Rockland Community College -… https://t.co/8NihyQpXfb"
1,"First year of college, done ✔️✔️✔️"
1,RT @SocialSA_: Nicki Minaj helping her fans pay off their college and university debt. Amazing 🙌🏽 https://t.co/IUeTZjCKpA
1,"Raise.me provides 'micro-grants' for good students, helps them fund college via @CNBC 
https://t.co/YK9g8AJ3jO"
1,RT @jfoo0o: Bernie just wanted to give us free college but y'all rather have this racist rapist cheeto. Don't talk to me when we enter the…
1,College Decision Day praises high school seniors for continuing education https://t.co/qwApqc787Q
1,"Nicki Minaj Offers to Pay Fans' College Tuition, Student Loans https://t.co/HNxkINWsZ6 https://t.co/qQNqZ9If4I"
1,I JUST FINISHED MY JUNIOR YEAR OF COLLEGE https://t.co/wdcMJp3W63
1,i'm not going to complain abt moving bc some people don't have places to live &amp; i want to be grateful (but seriously 8 times in college?!??)
1,RT @OregonMGolf: Nice piece in the USA Today about Coach Martin and the Ducks. #GoDucks https://t.co/hB6vzH8lhY
1,"RT @8richard6: Fact; The next Democrat in the White House will increase entitlements to 80-90%. Free College, illegals, single payer health…"
1,In case you missed it: these award-winning teachers take students on life-changing journeys #uvacollege… https://t.co/kYBUjTRYmf
1,And also at Emmanual college graduation https://t.co/D8dFeBylmB
1,RT @_RichHomieRae: Freshman year of college flew by... #su20 💙💛 https://t.co/Poxmiz90dC
1,"RT @jay_sim4: 2 years ago this man worked at mcdonalds. went to college for 2 months. Now at 19 Yachty is sponsored by Nautica, Sprite, and…"
1,I can already tell as soon as I get back off holiday I'm going to have a breakdown over College 🙄
1,"RT @TIM______: @YacovoneRick @Rob_Lowder Yes,he injured his shoulder in his 2nd to last college game.He still played in the Bowl game with…"
1,RT @milliegr4y: Look so hideous at college I actually get scared to catch my own reflection lol
1,"*AP Music Theory sight singing portion*: ""You now have 30 seconds to record your performance""

Me: ""College Board, welcome to your tape"""
1,Nicki Minaj Offers to Pay Fans' College Expenses #music #news https://t.co/yGnBEMaZaH
1,RT @TrueBlueDems: .@Janeosanders didn't block me for attacking Bernie. She blocked me when I brought up Burlington College. Why so sensitiv…
1,"RT @Derricktdn: High school seniors, advice from a current college freshman. Enjoy your last days in high school"
1,"me: maybe i don't wanna go to college
me after seeing the vfx in gotg 2: you know what,"
1,RT @cashmoneycarol: By this time in college Kate Middleton had already started dating a prince and all I've done is embarrass myself in pub…
1,@NICKIMINAJ how about a little dough for a college kid who's grindin' out here workin' a full time job but keepin' it debt free?
1,Book jackets i did foe college way back :) mine got second place https://t.co/BEPJY5zLUu
1,Rivals PREDICTIONS: JoshHelmholdt forecasts college destination of 5 Midwest prospects: https://t.co/5UxV6BjNxC #…… https://t.co/UvBoKhpS57
1,@mr_mrsflores @wrpearson @mikandynothem @SandraTXAS @bfraser747 @DrLee4America @immigrant4trump @JessieJaneDuff… https://t.co/xdqGM5e8dP
1,the fact that people my age are already graduating college gives me so much anxiety k bye
1,"Dear high school kids, college people, and others... do not go out for dinner for graduation day &amp; not expect a 2-3 hour wait"
1,What kind of #collegestudent will you be? Find out by taking this quick quiz: https://t.co/BWjtueQhDO #college https://t.co/37DYlXzApD
1,"@YacovoneRick @Rob_Lowder Yes,he injured his shoulder in his 2nd to last college game.He still played in the Bowl g… https://t.co/qwktoDrIU1"
1,RT @leahhbabby: officially a senior in college hahah what the fuck
1,It's windy at Manatee Technical College! The wind speed is a brisk 16 miles per hour.
1,RT @Steve_Wallace_2: Swinging at my last week of college like...... https://t.co/PSPHIJAEmC
1,RT @TheEllenShow: That moment when you wake up to discover @NickiMinaj helped a bunch of students pay for college.
1,RT @atshower: Paying off my college loans will be more satisfying than actually graduating college.
1,My block list grew tremendously when I got to college😐 it's ridiculous 🤦🏾‍♀️
1,RT @GrandesDevotion: Nicki Minaj paid for multiple students' college tutitions/fees for people struggling to pay their expenses. stay in sc…
1,I can't stand when an older generation looks down upon others for not graduating college in EXACTLY 4 years. Times have changed.
1,"With the right support, any dream is possible. Watch as we team up with @IAMJHUD to help the @Morehouse College Gle… https://t.co/pchnO3flm8"
1,RT @JasMoneyRecords: I think a larger issue is that men arrive at college still needing to be educated about consent. https://t.co/elors50F…
1,COLLEGE CHEM IS RIDICULOUS
1,@MiaShedd not even in college and i'm still ready for it!!!
1,RT @transcommunist: No offence but telling 17 yr old kids to borrow tens of thousands of dollars from banks to go to college is bad
1,19 Mistakes College Grads Make When Finding Their First Apartments @Realtor.com #NohmisDesignConstruction | Read:… https://t.co/nvtsTt6kq4
1,"3.88 GPA, FULL ride to college, &amp; 56 out of 233. #classof2017 #blackgirlmagic #blackgirlsgraduate 👸🏾👩🏾‍🎓 https://t.co/4Z0ICGwmyZ"
1,One more presentation and I'm officially done with my college career
1,#USA ; #NewYorkState: Bronx Scholar Athlete Goes From #Homeless Shelter To College Degree https://t.co/OX2epEZmxc  #NewYork #JeffreyMejia
1,RT @bymarkesia: my only advice for freshman is don't come to college playing with your GPA because it's hard bringing that shit back up.
1,So weird to think about the fact I'm a college junior. Like how'd that happen
1,RT @Nelle_101: College is lowkey a scam. But I'm already a couple thousand in so now I gotta finish
1,"RT @FlammyMarciano: Imagine stressing for WEEKS about your college final, being $100,000+ in debt, struggling to find a job just to tweet t…"
1,When there's 8 days till I leave college and still got like a million assignments to do💔💔💔
1,"@Ny73Bl4yd3 I was actually going to earlier but my college internet is trash, haha. I will"
1,"RT @CoachClarkB: Former Union College Football Player, Ryan Coleman Valedictorian! You made this Team Proud Ryan! https://t.co/obmiAfoiZT"
1,RT @Bagxel_: RT if you didn't know what the 252 was til you went to college.. https://t.co/iNbxPsuuJM
1,RT @TheFunnyTeens: he's talking about little kids but I feel this as a college student https://t.co/xDnZHmagmd
1,You won't be this hype 1 month into college https://t.co/NKXYGfno5w
1,RT @JessieAdrienne: How the fuck am I about to be a junior in college?
1,I got a ton of money when I graduated hs and nothing when I graduated college. I NEED IT WAY MORE NOW.
1,"Happy birthday @jake_haker_24 !! Hope college is treating ya well, &amp; that you've had an awesome day🎊"
1,RT @AvgCollegeKid: College got me feeling guilty when I'm breathing cause I could be doing homework
1,"RT @kelly_clarkson: @tempestchasing @jasonhalbert @krigaremusic I still can't believe you are a grown up now 😂I mean, you're graduating col…"
1,thinking about doing summer college at occ before i go off to school
1,RT @SInow: ICYMI: Cardale Jones had the perfect graduation cap https://t.co/d1EiKeP41m https://t.co/KX6XqQbLAJ
1,RT @pmln_org: CM Punjab Shehbaz Sharif distributed laptop among the high achieving students in Government College For Women University. htt…
1,RT @TheQBTech: Headed to the #Lab to work w/ the College QBs!! If you want to train w/ us during this break before u go back...shot me a DM…
1,RT @kristiKellyy: seeing people get engaged in college is stressful bc the only college boys I know snort adderall and grind on freshman at…
1,Nicki Minaj Offers to Pay Fans' College Expenses . https://t.co/UAWpnG6gw1
1,I FINISHED MY FIRST SEMESTER OF COLLEGE YOU RATS https://t.co/U1XsnXemf3
1,"Celebrate your Mother with Evans Hairstyling College Mother's Day Specials!

Get their: 

 $50 Gift Certificate... https://t.co/KEMoXexNsI"
1,Spree just launched in the app store! Download Spree to talk to college students real time and see if you find your new bae ;)
1,"RT @MattJoslin03: He must be a college student, cuz he's not even phased. My dude has 3 papers due this week and a final on Monday, he'd ra…"
1,theres this One group of kpop fans at my college and theyre so fucking cringey its embarrassing but then again im on stan twt so i cant talk
1,RT @varsitarianust: JUST IN: The AMV College of Accountancy is #Pautakan2017's group category champion. https://t.co/pDVrrye4aK
1,.@NICKIMINAJ paid the tuition for a few lucky fans! https://t.co/heX3ZTgnjP https://t.co/LaDkbyRh3w
1,Freshman year of college almost done 🙂
1,There should be  a cooking show for college students !
1,"#Hornets star, ex-NFLer’s mock ad take on Big Baller’s pricey #ZO2 shoes 

https://t.co/eIRoQxIYO5

@CookOut… https://t.co/aqfC05BMa1"
1,"If you're looking to stay in shape while home from college this summer, the Young Adult and Youth Summer... https://t.co/K6R8SYNNJb"
1,"Congratulations Grads! Treat yourself to a new car to get you to your new job, &amp; save with our College Grad Program… https://t.co/FlwnffY4Kq"
1,"Nicki Minaj Says She’ll Pay Off Fans’ College Tuition If They Have Good Grades, And Here’s How People Reacted https://t.co/dPvUadMgoj"
1,Get into #Agriculture #Horticulture as an #apprentice Landscaper in #Bradford @Shipley_College https://t.co/dx9rJQYkOe
1,#NickiMinaj becomes college benefactor through Twitter https://t.co/vy3U9rMs9r https://t.co/ZuAMtNCSVe
1,Living in a college town sucks. Once you finally make some really damn good friends they have to leave you 💔💔😭@TaylorStevenPhe
1,-private school? The fact that you busted your ass in college only to be made to sit around performing mundane domestic tasks? Guess what-
1,"What would you like too eliminate because it stresses you out?
 https://t.co/cI1x1DE8QH"
1,Tired of writing college papers that don't give you the expected results? Read about how to change that here &gt;&gt; https://t.co/GrZ88wWWTw
0,"A judge dismissed Aaron Hernandez's murder conviction, meaning he died innocent &amp; his family may get millions… https://t.co/qnAOJImuLZ"
0,It's official today. This awful woman will bring back blood sports unless we mobilise and STOP HER. Bri https://t.co/zfdsKLtygP
0,Utterly revolting. Zero policies for two weeks. Hides from press. Finally emerges to say she wants to bring back bl… https://t.co/Yt7KzUbDmH
0,The Latest: 'Complex and myriad' causes for Hernandez death - Washington Post: Washington… https://t.co/6Ks8RCrhBD
0,The Quebec Major Junior Hockey League (Ligue de hockey junior majeur du Québec) has one of the best designed logos… https://t.co/JyabLbmrM5
0,"#STARSports: Kirk Brown wins big at MoBay City Run
https://t.co/Na78Fib2EB"
0,RT @SimpIyEden: Nothing beats Champions League football on Sky Sports. Those were the days man. https://t.co/iTzzVTdZ6W
0,RT @Derrick077: Sports Pesa in Tanzania right now https://t.co/XhebTLyvzB
0,"RT @THEGCAA: Most everything you need to be an informed @THEGCAA baseball tournament fan can be found here. 
https://t.co/ILiCwfQbJO"
0,"RT @Complex: A judge dismissed Aaron Hernandez's murder conviction, meaning he died innocent &amp; his family may get millions https://t.co/LYd…"
0,"@bobby_wilson1 Sorry, we're no longer taking requests on this. Take a look at the current #YourOdds requests here - https://t.co/V1xUaDbTgt"
0,Add some functions to app.  by PPelleR4 https://t.co/71J5rFQmYS Hi.  I have an app (Frey Sports App - Check it out in App Store).  I need …
0,@RussilloShow how fucking bad at your job do u have to be to mess this up.. @willcain has ZERO sports knowledge. Your ratings have plummeted
0,RT @NHS_TIGER_NEWS: The JV baseball game has been cancelled for tonight. The varsity softball game versus Western… https://t.co/O7z1302JlD
0,"BREAKING | Four Selected To All-@ASUNSoftball Teams #overtime #JUPhinsUp

https://t.co/Xqm9Rr01fL https://t.co/odOVVeyot4"
0,"@SFish415 🤦‍♂️bro, it's a personal list obviously but wow I'm blown away Steve, my list is CaddyShack (a comedy but… https://t.co/MWqn1IkFSu"
0,"#Juve vs. #ASMonaco (agg. 2-0) | #UCL Semi-final

Kicking off shortly, Monaco have it ALL to do!

Follow:… https://t.co/Jjzm8OozCx"
0,RT @MrJohnNicolson: Utterly revolting. Zero policies for two weeks. Hides from press. Finally emerges to say she wants to bring back blood…
0,RT @mikepersinger: Updated again with arrest mug.   https://t.co/zlZyetzufJ
0,RT @IndyStarSports: Could Gordon Hayward save the #Pacers? https://t.co/Ku79ifsyiE
0,"https://t.co/aO5D8AIb40
Great prefight study guide"
0,RT @mikelikessports: New column - College football's new early signing period is already broken. Here's how to fix it: https://t.co/zXn173L…
0,RT @Pacific_Hoops: Pacific women's basketball unveiled a newly renovated and upgraded Wilson &amp; Leanne Yu Locker Room. #JoinTheRoar https://…
0,RT @JoshWYMT: All-time rushing leader Jude gets NFL invite https://t.co/5hHSUp5vL7
0,John McClain's Texas Sports Nation chat: May 9 https://t.co/2VWG96Jo26
0,"#TypicalBehaviorForMyMom teaching me how to do track, hurtles, and other running sports,
as big as she was,
she could still catch me"
0,"RT @BracketBattles1: Most LOYAL Pro Sports Fans
• round of 32 •

RT ~ Kansas City Chiefs
Fav ~ Oakland Raiders https://t.co/SxHec4BKbR"
0,RT @DrBrianMay: It's official today. This awful woman will bring back blood sports unless we mobilise and STOP HER. Bri https://t.co/zfdsKL…
0,That was fast: Braves release former MVP Ryan Howard from minor league deal https://t.co/QbzdCcZbkj
0,RT @timesofindia: Jhulan Goswami becomes the leading wicket-taker in Women’s ODIs https://t.co/XteBil1exd via @TOISports https://t.co/obvd3…
0,"RT @IExpressSports: Sachin Tendulkar reveals the origins of the 'Sachin, Sachin' chant

READ:
https://t.co/mrjIPl8JSD"
0,RT @mlaughman: Remember @jwhyle17 's creative recruiting prom proposal from @s_spinnenweber? Here's their @McAuleyMohawks prom pic. https:/…
0,"Texas C Jarrett Allen says ultimate goal is to be one of the ""top centers in the NBA"" in recent Q&amp;A with Chris Hayn… https://t.co/L8Z9rxO11m"
0,"@jbbets1 Sorry, we're no longer taking requests on this. Take a look at the current #YourOdds requests here - https://t.co/V1xUaDbTgt"
0,NBA Off-Season Preview: Jazz's Future Hangs In The Balance https://t.co/paiokGWbCS #sutahsports
0,TOR@TB: Donaldson admires his big bubble in dugout https://t.co/mrtfyUO0JP https://t.co/eyL4pdShuS
0,Time out is over! Tune in to my sports segment at 6pm To listen log on to https://t.co/C016jqwREX #nba #nfl #mlb #knicks #nhl #nbaplayoffs
0,RT @PhiladelphiaU: #PhilaU baseball lands four on All-CACC Team; first baseman Steven Wells tabbed as Player of the Year. https://t.co/uR8l…
0,"Scaling the World’s Most Lethal Mountain, in the Dead of Winter https://t.co/HxRSQN9WGH"
0,"RT @BracketBattles1: Most LOYAL Pro Sports Fans
• round of 32 •

RT ~ Philadelphia 76ers
Fav ~ Indiana Pacers https://t.co/RpJEn7JTid"
0,"RT @SpreadexRacing: 19:15 #Exeter result: 1. Tempestatefloresco 7/4 (9l), 2. Ink Master 11/10F, 3. Lemons Gent 6/1, 4. Gone Too Far 10/1 ht…"
0,"RT @jamaicastar: #STARSports: To wipe out world records alone is illogical - James
https://t.co/IkEbNGethD"
0,"Scaling the World’s Most Lethal Mountain, in the Dead of Winter https://t.co/Sn0GTfBwkH"
0,Always Dreaming checks into Pimlico's Stall 40 for Preakness https://t.co/Iv7JFVuGwC via @usatoday
0,"If Hargreaves is commentating 2nite for the juve game... that's it... fox sports it is! Robbie Earle and Warren Barton... 

Come on Monaco"
0,RT @LA2024: #LA2024 Chair @caseywasserman discusses the bid &amp; future of the sports industry in this week's @sbjsbd! https://t.co/738G5ngHhM…
0,RT @gridironmike: @espn canceling the Sports Reporters is like @CBS canceling 60 Minutes. It just doesn't make sense. Cancel that SC6 forma…
0,RT @UMUFootball: Make sure you are there June 18th for our Prospect Camp as @IndStFB will be our guest coaches! https://t.co/UL8yL81IgI
0,These teams that do marketing need to get their stuff together. Women enjoy sports just as men do. Wake up! https://t.co/JX9KonnZm7
0,#TexasRangers #RangersNation #mlb Rangers' Darvish gaining confidence as pitch counts climb https://t.co/vggr9ycSaJ
0,@juventusfcen @ten_sports @ChampionsLeague All I see is scratches 🙄
0,"RT @ScotlandSky: WATCH
@RangersFC confirm 15-year-old midfielder Billy Gilmour has signed for @ChelseaFC. @SkySportsNewsHQ https://t.co/uYt…"
0,@juventusfc winning on the pitch &amp; on match experience @CU_SPS_Sports @idrawletters @HashtagSports @akashashky https://t.co/DqVfSj19od
0,"RT @MIPrepZone: SOFTBALL: The top 40 players in Oakland County to watch for the 2017 season - https://t.co/E28zEwiQnQ
@NDSoftball17 https:/…"
0,Funding sought to build statue for Emlen Tunnell https://t.co/L5lr2Qi9KI #NFLLegends
0,RT @NBLCanada: Welcome to Sudbury! https://t.co/ZojBFheXu1
0,RT @Ceezy_Taught_U: @Laj_TooCool They don't watch sports. Opinion voided
0,Watch Live Uefa Champions League - Soccer Juventus - Monaco - French - Watch sports and live tv streaming for free! https://t.co/ZDyTNOZTvD
0,Harvey reportedly partied until dawn before game (Yahoo Sports) https://t.co/B61Te3EiED
0,"Though their outlooks vary, Game 7 between the Oilers and Ducks represents a pivotal moment for both franchises.… https://t.co/0NCutl11Zi"
0,@sports___alerts s/Japan/South Korea. Thames played for the NC Dinos of the KBO.
0,@slickdeals A3 take her for a nice walk! she LOVES watching the kids play their sports #SlickdealsMom
0,60 Seconds on Sports: Detroit Lions’ 2017 NFL Draft picks. https://t.co/NgxpUm9O0d
0,RT @rajeshkalra: Bindra lashes out at NRAI after shooters stranded at airport @Abhinav_Bindra  https://t.co/gUgQ9Q43qf
0,RT @Complex: LeBron James roasts Raptors fan for wearing dress shoes to game https://t.co/IokqSQmu5f https://t.co/3fOUJpr80z
0,Raptors need a 'culture reset': Ujiri https://t.co/5pcq6SibxU #TORONTO #STAR #news https://t.co/Zox9IGNCXJ
0,NFL Hall of Famer on brain injuries: ‘I feel like a child’ (Yahoo Sports) https://t.co/r7dmm866dC
0,@GARCIJ75 Axum - World's Best True Wireless Sports Earbuds are now available for #PRE-ORDER! https://t.co/dUdKH3IpA4
0,"@sschoolsfa Semi Final - Live Updates: 
42 mins
Gryffe 1
Craigmount 0
2 mins into second half and Alexander McCaw rattles post from 25 yards"
0,RT @BrownHoops: Check out the full release on the Bears' five-member Class of 2021! https://t.co/VOY6CuoSPH #GoBruno #IvyHoops https://t.co…
0,"RT @IndyStarSports: The sky could be falling on the #Pacers, says @GreggDoyelStar. Or Gordon Hayward could come back home. https://t.co/Ku7…"
0,"RT @LSJsports: LCC baseball, softball are champions with different histories https://t.co/Ke1ubyBtR6 https://t.co/74yQSzD1K5"
0,RT @KariVanHorn: So we get this clear: WOMEN 👏 LIKE 👏 SPORTS 👏 AND 👏 OUR 👏 MONEY 👏 IS 👏 JUST 👏 AS 👏 GOOD 👏 SO 👏 MARKET 👏 TO 👏 US 👏 AND 👏 YO…
0,#MLB #Baseball: New York #Yankees Vintage Retro Souvenir Felt Pennant Flag MLB Baseball 40s? 50s?… https://t.co/MFjlIMvvAL
0,"RT @MwalimChurchill: From @HamoProf mwenyewe.
Anatuleta Nakuru. Rift Valley Sports Club.
12-5-2017
#ChurchillShowNaks https://t.co/nXCskqhL…"
0,"RT @TheReal_JDavis: I am absolutely convinced that anyone saying what Ray Allen did was worse than KD, you genuinely don't know sports"
0,"RT @MDUB_Medical: It’s not whether you win or lose, it’s how you play the game. https://t.co/bIghbToPRq #sports #Game #Win #Winning https:/…"
0,Judge Throws Out Murder Conviction Against Aaron Hernandez https://t.co/b99gNoBdGn
0,#POLL | Which of these #sports is the most popular at your #university? 🏊🏏🏑🚴‍♀️
0,Rancho Mirage's Desert Island to be renamed The Sinatra and gain a boutique hotel.  https://t.co/z17bavxE9r
0,RT @CauseWereGuys: EA sports guy in real life https://t.co/kqV5owc1fQ
0,RT @FillWerrell: When you realize your son has no future in sports... https://t.co/qMpEtAcTm0
0,"RT @BracketBattles1: Most LOYAL Pro Sports Fans
• round of 32 •

RT ~ New England Patriots
Fav ~ Dallas Cowboys https://t.co/dyEebDWI6x"
0,Judge agrees to vacate Aaron Hernandez's murder conviction https://t.co/H8gi67Qfbn
0,#Top #Fitbit #Surge Super Watch #GPS #Fitness Tracking Heart Rate Monitor L - Black NIB https://t.co/m7K9btFUk9… https://t.co/BrzKvRl8XW
0,"Former @Clevstatebaseba  player Caleb Longley shares ETSU lead with 8 home runs this season, hitting .306.… https://t.co/b9nsxxebnn"
0,Here is a direct gym flooring overlay - before and after.   Let me know what Tarkett Sports Omnisports can do for y… https://t.co/sVvtEcKoZw
0,Aaron Hernandez's 2015 murder conviction vacated https://t.co/csmCk54ies
0,Why ‘small ball’ isn’t as likely for KU basketball in 2017-18 https://t.co/1GSgRdR2vh https://t.co/WxyCjVGDHY
0,"RT @MonicaDIppolito: .@WildecatSB ends last few innings strong to collect 20-12 W over @hcpss_omhs Monday #HoCoSoftball

RECAP: https://t.c…"
0,Aaron Hernandez's 2015 murder conviction vacated https://t.co/aIUScLJ3x7
0,South Carolina softball breaks into rankings to start postseason https://t.co/7fheHEzeAr #thestate #gg
0,H.S. baseball/softball playoff pairings https://t.co/H9qVmQ6TOj via @tdtnews
0,"6. Baltimore Orioles (2010, plus-11, LT: 6) - Yahoo Sports https://t.co/I2OHu9394Q"
0,Test results indicate the warm winter is the likely cause of the Asian carp die off. https://t.co/W7FWPFqBqe
0,#MMA Wire: Brazilian sports court: Kelvin Gastelum changed his version about failed test https://t.co/KT4vtODGIP https://t.co/KggF0ZTug2
0,RT @Fox35Danielle: Aaron Hernandez's murder conviction vacated #FOX35  https://t.co/f9IyR78Ma4 https://t.co/uegrTkkiVO
0,RT @FITlive: Working that booty | Linda Steele on https://t.co/FHcFcjmpGX #Fitness #Sports #Talk https://t.co/QCQjG0plb1
0,"With USC in hot pursuit of in-state prospect, Clemson showing interest https://t.co/gjnZCN7p1p #thestate #gg"
0,RT @Shiseido_UK: 🌞Get yourself #SUMMER ready with this #Shiseido #giveaway. Follow and retweet for your chance to #win our new #Wetforce Sp…
0,@jan3llam3 #YourOdds are 7/5. Back it here https://t.co/S7HooHIkim https://t.co/5Da29okFmJ
0,How are the Red Sox going to enforce a lifetime ban anyway? https://t.co/gH121SBLjG
0,Game will be televised on Spectrum sports. Channel 47 or 1147
0,"Three time Tour De France champion “rammed” in hit-and-run, bike destroyed, driver still a mystery https://t.co/tRRk02RM9t"
0,"RT @freepsports: Running back Madre London is the wild card for 2017, plus more in our #Spartans mailbag. https://t.co/TrUru6idEc"
0,"🏌️Ladbrokes #Golf #PlayersChampionship🏌️

Bet £20 On #TPC Outright Winner

Get £5 #FreeBet For Each Days Play

Bet… https://t.co/BfqK3AANxC"
0,Very Sad Article: Ex-Dolphins great Nick Buoniconti on health issues: 'I feel like a child' https://t.co/ipmIJ6yhoo
0,Young Edmonton Oilers have already experienced major growth in NHL playoffs - National Post https://t.co/R5HPZqDCSO
0,"One-On-One with our Jamaica Combat Sports Association's member Nico Hunter"" Yeyo, as he prepares to face Canada's... https://t.co/g8F9n0tR1G"
0,"RT @GuyBostonSports: Bruins Post Mortem - Guy Boston Sports https://t.co/05XsHLfWKC

#NHL #BRUINS https://t.co/ik5UrG5Ny5"
0,RT @VICESports: Meet Los Angeles's new anti-olympics movement: https://t.co/9AMdNZEiEX https://t.co/xlOaNXiM4i
0,@TSN_Sports This is like someone doing an article on what #NHLJets will do if they can't get Chris Thorburn resigned! #WhoCares
0,REFILE-Golf-Scott not ready to fade into golfing sunset By Andrew Both Adam Scott is confiden...… https://t.co/njcvinr3hp
0,GALLERY: Mammoth stop Stealth in semifinals #Langley #bhivecan https://t.co/ALB5p6l1zv
0,Aaron Hernandez's 2015 murder conviction vacated https://t.co/wHprMmZ9u3
0,Mets sent security officers to Matt Harvey's home after his no-show https://t.co/oSFmZ8srb3
0,Dale Earnhardt Jr. will go from racing to home renovation on TV show next year https://t.co/KoWqbtbIvq
0,RT @mcmsports: @mcmsports Bev Ball picked up the Lifetime Achievement Award from the CSCAA tonight in San Diego.  Congrats Bev! @SCAC_Sport…
0,Fan ejected for racial slur at Red Sox game: 'No longer welcome at Fenway Park' https://t.co/Bvgj7Jc702
0,NHL playoffs: Five steps for Rangers to force Game 7 against Senators https://t.co/MVOftKl97N
0,"RT @TheBlackChannel: He killed a Black man and now his conviction has been overturned because he killed himself. Only in America
https://t.…"
0,"Ben Carter's UNLV coach has high praise for the grad transfer. His 6th year creates a logjam for MSU. Column, ICYMI. https://t.co/sgUZPTz7tH"
0,RT @azc_mclellan: From @Jeremy_Cluff: NHL mock drafts: Who will #Coyotes take at No. 7? https://t.co/10JdkTcHW7
0,"RT @zkeefer: #Colts led the AFC South in concussions in 2016. 

How Brazilian jiujitsu could be their solution. No joke: https://t.co/oYAps…"
0,#ICYMI: Murdock seizes opportunity in @UVABaseball's starting rotation https://t.co/28ZKaXm36n
0,"""Greek, Turkish Cypriots Build Trust Through Basketball"" by REUTERS via NYT https://t.co/I111TILiMl https://t.co/iEBNQtInHU"
0,@claireadactyl Here you go. Totally worth being miserably tired today! https://t.co/J02NTd2cS0
0,I wrapped up Wesleyan's spring sports in my last @wesleyanargus piece of the semester - check it out if you like https://t.co/xGyNNkixo9
0,Thank you to all the great teachers out there! Many of you are involved with youth sports in the state of Wisconsin… https://t.co/GsajS13DDk
0,"RT @MonicaDIppolito: .@LRHS_softball earns 8-7 W over @mrhsvsoftball in regular season finale Monday @hcpss_lrhs #HoCoSoftball

RECAP: http…"
0,Tennis ranks slightly above Cheerleading with sports. Cheerleading isn't a sport. https://t.co/CfHGjutRyJ
0,EFX Sports #172 - In The Know... -  https://t.co/mqOZGLtX27
0,"RT @dzigervacio: ""Beach volleyball should play a larger part"" @sportssev Thats what we at @bvr_ph aim to do! Join us sometime sir!

https:/…"
0,RT @allenshooting: Congrats Allen Eagles Shooting Team - 5 consecutive state titles!@KGLE_SPORTS @AllenHS_Eagles @LFCEagles @TexasSCTP @SSS…
0,"RT @cityofwinnipeg: Register now for our Sports Camps, ages 6-15. From tennis, baseball, lacrosse or Triathlon &amp; Explore, there's something…"
0,Match 49: Rahul Tewatia hits Chris Woakes for a 4!  157/6 (18.5 Ov) #KXIPvKKR https://t.co/ajZsOaUnX4 https://t.co/abjLzeLP9D
0,"RT @coatesktbb: @seth_everett of NBC Sports Radio talks Rangers, Astros and strikeouts at 11:20am CST on 92.1 FM The Team."
0,@realBMSellers @thorn_john What a waste of taxpayers money. We know #SallyYates won't be honest she's part of the c… https://t.co/DXCJ8qbpdN
0,"RT @toddzackjr: ""I'm not the biggest fan of clubs""
""let's order wings""
""yes I smoke""
put me on unfamiliar music
bare faces
90s cartoons
spo…"
0,"RT @GreggDoyelStar: Who says the Indiana Pacers have to fall apart? Imagine Paul George staying, playing with ... Gordon Hayward. https://t…"
0,"cityofwinnipeg: Register now for our Sports Camps, ages 6-15. From tennis, baseball, lacrosse or Triathlon &amp; Explore, there's something for…"
0,RT @thenation: The Baltimore Orioles’ John Angelos on Standing Up to Racism In Sports https://t.co/qdHYuZRHBs
0,RT @VSiNLive: Former Fox Sports exec Rick Jaffe named Executive Producer at @VSiNLive  https://t.co/yfQpQpMGV3
0,@Sports_Greats Actually that looks better for Jordan considering how loaded the east was back then compared to how watered down it is now
0,"RT @BracketBattles1: Most LOYAL Pro Sports Fans
• round of 32 •

RT ~ Boston Red Sox
Fav ~ New York Yankees https://t.co/mDpVLz0gH5"
0,"RT @MattGlenesk: Wichita State is gone.
#Valpo in.
Not a like for like switch, but the #MVC did well landing Crusaders, IMO. https://t.co/6…"
0,"Sports News&gt;&gt; ""
St Etienne coach Christophe Galtier set to step down
      "" 
https://t.co/DNO6Y0tbpr"
0,"RT @Dory: bae: come over
me:im watchin air bud
bae:pls im horny
me: no air bud is on tv
bae: my parents are gone
me: its a fuckin dog who p…"
0,HOT!!! 2017 New Summer Sports Flyknit Racer Running Shoes For Men &amp; Women Bre ... https://t.co/nLmKLw3zMV https://t.co/DEqNpv9bhD
0,"RT @abc7newsbayarea: JUST IN: Judge says Aaron Hernandez's 2013 murder conviction can be tossed because he died before appeal.
https://t.co…"
0,The team on Monday morning was about 14 minutes away from getting stuck in Chicago. https://t.co/wsFDnuMylw
0,RT @KABBFOX29: Spurs-Rockets Game 5 tickets take a dip in price https://t.co/r6j83g4Ddg #gospursgo #rockets #spurs via @JeffGSpursZone
0,"Lalit Modi leaks Mahendra Singh Dhoni's appointment letter from India Cements
https://t.co/iUDB7rHTA8"
